Symbol,Name,Date,Log Return,CumulativeSum
XLB,Materials,2020-11-10,0.0117244655,0.1531561235897243
XLB,Materials,2020-11-11,-0.015037811,0.13811831222847104
XLB,Materials,2020-11-12,-0.021293012,0.11682529980316758
XLB,Materials,2020-11-13,0.017099515,0.1339248144067824
XLC,Communication Services,2019-11-18,0.0034561572,0.0034561571665108204
XLC,Communication Services,2019-11-19,5.7492754E-4,0.004031084710732102
XLC,Communication Services,2019-11-20,-0.0061491295,-0.002118044765666127
XLC,Communication Services,2019-11-21,0.0026948887,5.76843973249197E-4
XLC,Communication Services,2019-11-22,3.844024E-4,9.612463763915002E-4
XLC,Communication Services,2019-11-25,0.0030698383,0.0040310846525244415
XLC,Communication Services,2019-11-26,0.0032513784,0.007282463076990098
XLC,Communication Services,2019-11-27,0.007040325,0.014322788163553923
XLC,Communication Services,2019-11-29,-0.0034188125,0.010903975635301322
XLC,Communication Services,2019-12-02,-0.009558475,0.0013455009902827442
XLC,Communication Services,2019-12-03,-0.0019227518,-5.772507865913212E-4
XLC,Communication Services,2019-12-04,0.0051828595,0.004605608701240271
XLC,Communication Services,2019-12-05,0.004203316,0.00880892452551052
XLC,Communication Services,2019-12-06,0.005892947,0.014701871376018971
XLC,Communication Services,2019-12-09,-0.0037978957,0.010903975635301322
XLC,Communication Services,2019-12-10,-0.003430541,0.007473434729035944
XLC,Communication Services,2019-12-11,0.004571396,0.012044830655213445
XLC,Communication Services,2019-12-12,0.0011396273,0.013184457959141582
XLC,Communication Services,2019-12-13,-0.0022804823,0.010903975635301322
XLC,Communication Services,2019-12-16,0.009844843,0.020748818933498114
XLC,Communication Services,2019-12-17,-9.424758E-4,0.019806343130767345
XLC,Communication Services,2019-12-18,0.006765683,0.026572026312351227
XLC,Communication Services,2019-12-19,0.009135921,0.03570794686675072
XLC,Communication Services,2019-12-20,9.275436E-4,0.03663549048360437
XLC,Communication Services,2019-12-23,-0.0025993218,0.034036168712191284
XLC,Communication Services,2019-12-24,-1.8596517E-4,0.03385020354471635
XLC,Communication Services,2019-12-26,0.0075947363,0.04144493983767461
XLC,Communication Services,2019-12-27,-0.0018470355,0.03959790435328614
XLC,Communication Services,2019-12-30,-0.010407107,0.029190797402407043
XLC,Communication Services,2019-12-31,0.0018664113,0.031057208703714423
XLC,Communication Services,2020-01-02,0.0116786435,0.04273585222836118
XLC,Communication Services,2020-01-03,-0.00647129,0.03626456244091969
XLC,Communication Services,2020-01-06,0.013267215,0.049531777782249264
XLC,Communication Services,2020-01-07,0.0012805214,0.05081229917414021
XLC,Communication Services,2020-01-08,0.007104491,0.0579167900577886
XLC,Communication Services,2020-01-09,0.0052503226,0.06316711269028019
XLC,Communication Services,2020-01-10,-0.0039804867,0.05918662603653502
XLC,Communication Services,2020-01-13,0.009382972,0.06856959759898018
XLC,Communication Services,2020-01-14,-0.0025175232,0.06605207435495686
XLC,Communication Services,2020-01-15,0.004849591,0.07090166518173646
XLC,Communication Services,2020-01-16,0.007675188,0.07857685330964159
XLC,Communication Services,2020-01-17,0.007793143,0.0863699962355895
XLC,Communication Services,2020-01-21,-8.825212E-4,0.08548747502209153
XLC,Communication Services,2020-01-22,-5.2994076E-4,0.08495753425813746
XLC,Communication Services,2020-01-23,-0.004071875,0.0808856592484517
XLC,Communication Services,2020-01-24,-0.012136511,0.06874914867512416
XLC,Communication Services,2020-01-27,-0.015745487,0.05300366161100101
XLC,Communication Services,2020-01-28,0.011426643,0.06443030414811801
XLC,Communication Services,2020-01-29,-0.0016244053,0.06280589888046961
XLC,Communication Services,2020-01-30,-0.010167142,0.05263875650416594
XLC,Communication Services,2020-01-31,-0.016374193,0.036264563372242264
XLC,Communication Services,2020-02-03,0.011801711,0.04806627465586644
XLC,Communication Services,2020-02-04,0.010394909,0.058461184074985795
XLC,Communication Services,2020-02-05,0.0016314724,0.06009265645116102
XLC,Communication Services,2020-02-06,0.012420327,0.07251298385381233
XLC,Communication Services,2020-02-07,-7.15836E-4,0.071797147844336
XLC,Communication Services,2020-02-10,0.005890209,0.07768735707213636
XLC,Communication Services,2020-02-11,-0.0010683327,0.07661902437394019
XLC,Communication Services,2020-02-12,0.012921669,0.08954069296305533
XLC,Communication Services,2020-02-13,1.7582558E-4,0.08971651854517404
XLC,Communication Services,2020-02-14,0.0012301152,0.09094663373252843
XLC,Communication Services,2020-02-18,0.00665154,0.09759817355370615
XLC,Communication Services,2020-02-19,0.004525719,0.10212389276421163
XLC,Communication Services,2020-02-20,-0.010299474,0.09182441876328085
XLC,Communication Services,2020-02-21,-0.015383607,0.07644081198668573
XLC,Communication Services,2020-02-24,-0.03407356,0.042367250556708314
XLC,Communication Services,2020-02-25,-0.027096879,0.015270371819497086
XLC,Communication Services,2020-02-26,-0.0018961381,0.013374233749345876
XLC,Communication Services,2020-02-27,-0.04027646,-0.026902226600213908
XLC,Communication Services,2020-02-28,0.0029594125,-0.023942814077599905
XLC,Communication Services,2020-03-02,0.03408545,0.010142634753719904
XLC,Communication Services,2020-03-03,-0.033494554,-0.023351919706328772
XLC,Communication Services,2020-03-04,0.03539675,0.01204483131004963
XLC,Communication Services,2020-03-05,-0.03717033,-0.025125496889813803
XLC,Communication Services,2020-03-06,-0.017509421,-0.04263491822348442
XLC,Communication Services,2020-03-09,-0.06896419,-0.1115991090046009
XLC,Communication Services,2020-03-10,0.049711376,-0.06188773257599678
XLC,Communication Services,2020-03-11,-0.04392171,-0.10580944163666572
XLC,Communication Services,2020-03-12,-0.09856541,-0.20437484873400535
XLC,Communication Services,2020-03-13,0.08608672,-0.11828812850581016
XLC,Communication Services,2020-03-16,-0.11967916,-0.23796728892193642
XLC,Communication Services,2020-03-17,0.042518914,-0.1954483751760563
XLC,Communication Services,2020-03-18,-0.033772487,-0.2292208623694023
XLC,Communication Services,2020-03-19,0.017742055,-0.21147880783246364
XLC,Communication Services,2020-03-20,-0.045208197,-0.25668700491951313
XLC,Communication Services,2020-03-23,0.0024832014,-0.25420380347350147
XLC,Communication Services,2020-03-24,0.059690468,-0.19451333546021488
XLC,Communication Services,2020-03-25,-0.015540691,-0.21005402655282523
XLC,Communication Services,2020-03-26,0.055390287,-0.1546637393621495
XLC,Communication Services,2020-03-27,-0.040784635,-0.19544837401190307
XLC,Communication Services,2020-03-30,0.03583299,-0.15961538405099418
XLC,Communication Services,2020-03-31,-0.0018066404,-0.1614220244664466
XLC,Communication Services,2020-04-01,-0.04059603,-0.20201805511896964
XLC,Communication Services,2020-04-02,0.012631768,-0.18938628675823566
XLC,Communication Services,2020-04-03,-0.020430414,-0.20981670076434966
XLC,Communication Services,2020-04-06,0.06387101,-0.14594568962638732
XLC,Communication Services,2020-04-07,0.007317873,-0.13862781644274946
XLC,Communication Services,2020-04-08,0.021205325,-0.11742249176313635
XLC,Communication Services,2020-04-09,0.0073276223,-0.11009486949478742
XLC,Communication Services,2020-04-13,0.0015019785,-0.10859289100335445
XLC,Communication Services,2020-04-14,0.02915907,-0.07943382007943
XLC,Communication Services,2020-04-15,-0.009415296,-0.08884911598579492
XLC,Communication Services,2020-04-16,0.00398613,-0.08486298598290887
XLC,Communication Services,2020-04-17,0.0135179665,-0.07134501948894467
XLC,Communication Services,2020-04-20,-0.00913056,-0.08047557935060468
XLC,Communication Services,2020-04-21,-0.03198413,-0.11245971113385167
XLC,Communication Services,2020-04-22,0.026549293,-0.0859104184055468
XLC,Communication Services,2020-04-23,0.007101119,-0.0788092993752798
XLC,Communication Services,2020-04-24,0.012615215,-0.06619408434198704
XLC,Communication Services,2020-04-27,0.008186732,-0.05800735192315187
XLC,Communication Services,2020-04-28,-0.018307684,-0.0763150359125575
XLC,Communication Services,2020-04-29,0.047236953,-0.029078082981868647
XLC,Communication Services,2020-04-30,-0.004365977,-0.033444059881730936
XLC,Communication Services,2020-05-01,-0.014019796,-0.04746385557518806
XLC,Communication Services,2020-05-04,0.0058320346,-0.04163182094634976
XLC,Communication Services,2020-05-05,0.0052000545,-0.036431766449823044
XLC,Communication Services,2020-05-06,-0.0027966336,-0.03922840008453932
XLC,Communication Services,2020-05-07,0.018629128,-0.0205992719711503
XLC,Communication Services,2020-05-08,0.018095644,-0.002503627780242823
XLC,Communication Services,2020-05-11,5.7828974E-4,-0.0019253380451118574
XLC,Communication Services,2020-05-12,-0.019656142,-0.021581480265012942
XLC,Communication Services,2020-05-13,-0.017246988,-0.03882846793567296
XLC,Communication Services,2020-05-14,0.010739978,-0.02808848953281995
XLC,Communication Services,2020-05-15,0.013752688,-0.014335801810375415
XLC,Communication Services,2020-05-18,0.020854237,0.006518434747704305
XLC,Communication Services,2020-05-19,-1.9115406E-4,0.006327280687401071
XLC,Communication Services,2020-05-20,0.027336998,0.03366427859873511
XLC,Communication Services,2020-05-21,-0.007092248,0.02657203041599132
XLC,Communication Services,2020-05-22,0.005975736,0.03254776625544764
XLC,Communication Services,2020-05-26,0.0027889118,0.03533667806186713
XLC,Communication Services,2020-05-27,0.007030576,0.042367254063719884
XLC,Communication Services,2020-05-28,-0.009447179,0.03292007526033558
XLC,Communication Services,2020-05-29,0.0053828605,0.03830293580540456
XLC,Communication Services,2020-06-01,0.011411848,0.04971478335210122
XLC,Communication Services,2020-06-02,0.0040182928,0.05373307611444034
XLC,Communication Services,2020-06-03,0.0030939723,0.05682704845094122
XLC,Communication Services,2020-06-04,-0.007478372,0.04934867625706829
XLC,Communication Services,2020-06-05,0.016163059,0.06551173483603634
XLC,Communication Services,2020-06-08,0.018562034,0.0840737686085049
XLC,Communication Services,2020-06-09,-0.0024787441,0.08159502447233535
XLC,Communication Services,2020-06-10,-0.0030181678,0.07857685667113401
XLC,Communication Services,2020-06-11,-0.04714678,0.03143007811740972
XLC,Communication Services,2020-06-12,0.008722286,0.04015236385748722
XLC,Communication Services,2020-06-15,0.015947597,0.056099960958817974
XLC,Communication Services,2020-06-16,0.008149949,0.06424990986124612
XLC,Communication Services,2020-06-17,0.0012618244,0.06551173425395973
XLC,Communication Services,2020-06-18,0.0032374184,0.06874915261869319
XLC,Communication Services,2020-06-19,-0.0026970746,0.06605207806569524
XLC,Communication Services,2020-06-22,1.8000399E-4,0.06623208205564879
XLC,Communication Services,2020-06-23,0.00645975,0.07269183182506822
XLC,Communication Services,2020-06-24,-0.02279401,0.04989782170741819
XLC,Communication Services,2020-06-25,0.004381929,0.05427975076599978
XLC,Communication Services,2020-06-26,-0.04508957,0.009190181823214516
XLC,Communication Services,2020-06-29,0.018317902,0.02750808428390883
XLC,Communication Services,2020-06-30,0.011165027,0.03867311085923575
XLC,Communication Services,2020-07-01,0.024494007,0.06316711808904074
XLC,Communication Services,2020-07-02,-0.0032555698,0.05991154824732803
XLC,Communication Services,2020-07-06,0.019909197,0.07982074571191333
XLC,Communication Services,2020-07-07,-0.0028454552,0.07697529051802121
XLC,Communication Services,2020-07-08,0.008865306,0.08584059667191468
XLC,Communication Services,2020-07-09,0.0012348894,0.08707548605161719
