CountryName,CountryCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
United States,USA,NAT_TOTAL,2020-06-18,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2163290,117717,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-19,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2191052,118434,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-20,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2220961,119112,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-21,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2255119,119719,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-22,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2280912,119975,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-23,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2312302,120402,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-24,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2347022,121228,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-25,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2381361,121979,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-26,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2422310,124416,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-27,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2467837,125039,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-28,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2510323,125539,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-29,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2548996,125804,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-06-30,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,3.00,0,,2590552,126140,68.98,68.98,68.57,68.57,68.45,68.45,69.44,69.44,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-01,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,2634432,127410,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-02,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,2686480,128062,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-03,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,2739879,128740,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-04,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,2794321,129434,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-05,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,2839542,129676,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-06,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,2888635,129947,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-07,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,1600000000.00,4.00,0,,2938625,130306,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-08,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,2996098,131480,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-09,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3055004,132309,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-10,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3118008,133291,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-11,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3184633,134097,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-12,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3247684,134814,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-13,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3304942,135205,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-14,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3363056,135605,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-15,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3431574,136466,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-16,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3499291,137419,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-17,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3576221,138358,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-18,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3647715,139266,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-19,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,2.00,0,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3711464,140119,68.98,68.98,68.57,68.57,70.24,70.24,71.53,71.53,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-20,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3773260,140534,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-21,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3830010,140906,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-22,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,1950000.00,2.00,1,3.00,1.00,0.00,1950000000.00,4.00,0,,3902058,142066,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-23,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,3970906,143190,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-24,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4034102,144242,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-25,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4112529,145546,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-26,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,472000000.00,4.00,0,,4178027,146460,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-27,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,,4.00,0,,4234020,146935,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-28,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4290263,148011,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-29,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4351997,149256,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-30,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4426982,150713,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-07-31,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4495014,152070,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-01,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4562037,153314,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-02,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4620444,154447,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-03,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,,4.00,0,,4667955,154860,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-04,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,,4.00,0,,4713562,155403,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-05,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,1000000000.00,4.00,0,,4771087,156806,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-06,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4823891,158256,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-07,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4883646,160104,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-08,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4941796,161356,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-09,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,4998017,162425,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-10,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,5044864,162938,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-11,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,5094394,163461,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-12,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,5141207,164537,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-13,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,5197148,166027,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-14,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,5248242,167110,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-15,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,5313080,168446,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-16,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,4.00,0,,5361165,169481,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-17,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,750000.00,0.00,4.00,0,,5403269,170052,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-18,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5438325,170497,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-19,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5482416,171821,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-20,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5529842,173177,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-21,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5573847,174255,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-22,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5623727,175406,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-23,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5668105,176362,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-24,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5702611,176806,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-25,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5740909,177279,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-26,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5779028,178486,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-27,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5821876,179714,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-28,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5867785,180824,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-29,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5917439,181773,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-30,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5961582,182779,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-08-31,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,5997163,183069,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-09-01,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,6031013,183598,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-09-02,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,6075652,184689,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-09-03,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,6114406,185744,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-09-04,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,6150655,186797,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-09-05,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,6201726,187765,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-09-06,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,6245866,188538,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-09-07,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,6276421,188941,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
United States,USA,NAT_TOTAL,2020-09-08,3.00,0,2.00,0,2.00,0,4.00,0,1.00,0,1.00,1,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,,0.00,4.00,0,,6300671,189208,67.13,67.13,68.57,68.57,69.05,69.05,70.14,70.14,62.50,62.50
